Id,SalePrice
1461,113986.94114505989
1462,157696.35847583588
1463,164554.3754439005
1464,193292.2627859169
1465,184982.32080980213
1466,169992.16960876624
1467,188245.0663386282
1468,165986.6749876932
1469,189955.00105865323
1470,117038.28184905589
1471,188568.96170971854
1472,105971.13850328923
1473,98400.3947703038
1474,148458.056380062
1475,119192.57126827839
1476,341896.022474767
1477,236769.1286008409
1478,289578.85016939725
1479,278458.8954379527
1480,461458.5695950683
1481,300956.6615383289
1482,202668.94860305567
1483,172826.80378806248
1484,166412.57756982316
1485,198737.85716414836
1486,199570.6482272631
1487,308025.5076512066
1488,231171.3119546394
1489,181620.73561168837
1490,225081.8322541417
1491,198237.75536590797
1492,89159.64559253326
1493,200503.35030257143
1494,291098.4854119179
1495,272579.4002016216
1496,221586.97646124667
1497,170477.14745205475
1498,164359.53201076676
1499,162663.10319025622
1500,159670.7798468577
1501,166147.9205935479
1502,155290.14535137638
1503,286403.3370465997
1504,245020.25344230575
1505,223172.231299423
1506,197594.41866232594
1507,238861.42346146225
1508,195007.04376814578
1509,155255.244620449
1510,135465.4632393492
1511,147899.6319228526
1512,174131.475160828
1513,154010.38084297208
1514,142312.004560942
1515,184863.4560860982
1516,151115.47328814518
1517,159762.55182239198
1518,132438.36070864054
1519,205533.0078265099
1520,126477.49712658378
1521,119703.830978393
1522,180940.16984382708
1523,102451.2312879008
1524,120316.20199440238
1525,109215.85384589172
1526,100214.3726661004
1527,102050.65824438522
1528,148325.37411781147
1529,136559.1191930274
1530,197429.00081693762
1531,119768.46265359095
1532,106500.13548067685
1533,158663.82445707987
1534,132053.15006823232
1535,146555.77649604515
1536,113956.0656395678
1537,59348.58026851614
1538,136927.0199274896
1539,198775.50655192856
1540,87659.67075949305
1541,134740.1560248731
1542,132428.95928709413
1543,163076.87168993492
1544,90742.27673261968
1545,108880.06667567733
1546,140298.7455913899
1547,130636.1724196371
1548,128506.6249620476
1549,114630.68953204811
1550,127293.1351041785
1551,123522.74520276413
1552,128204.79142076841
1553,133873.48168334307
1554,120710.91280308692
1555,153589.32952750073
1556,85520.63859496824
1557,88365.13961280882
1558,107123.15595454135
1559,73799.63376632232
1560,133828.29319180516
1561,116503.93736927393
1562,137447.80850291284
1563,117539.94381047621
1564,154809.95298665282
1565,133510.6418388387
1566,229211.46875956573
1567,80073.14552216648
1568,231913.62927277377
1569,120589.31399290542
1570,149099.795236996
1571,115276.27326444455
1572,140854.55444019372
1573,224612.58827893386
1574,113488.69951224247
1575,218921.9221573264
1576,254829.78588156565
1577,180602.79768409164
1578,139811.61530357978
1579,129286.46689726405
1580,196922.907949787
1581,160362.2014690189
1582,128230.01902433948
1583,295953.30692621664
1584,219056.0268221049
1585,144927.3322570803
1586,70776.62493532733
1587,103068.34359673278
1588,145955.96364028627
1589,92657.50507453515
1590,138719.2273999274
1591,89853.9548402043
1592,117480.50604478996
1593,134826.81642209314
1594,127992.62071149216
1595,101562.39348984242
1596,199043.89081800805
1597,159097.65846957933
1598,198551.3029986821
1599,176702.63976101135
1600,175328.2317549986
1601,68245.4999343204
1602,117828.1023662854
1603,77319.15563242591
1604,255706.71497274848
1605,249743.02718358993
1606,168797.8154120293
1607,182217.87534139774
1608,227789.72059747617
1609,182819.4846408935
1610,148905.3923514451
1611,132184.91401481864
1612,169929.69468898454
1613,168217.73022012576
1614,140003.7172309669
1615,98697.12671632848
1616,82274.84363214234
1617,96711.12247249478
1618,120914.3280982266
1619,146440.07728347043
1620,152838.51725215922
1621,129513.90517972897
1622,153927.46373597023
1623,267273.2036234923
1624,206646.41128925182
1625,114953.24402973283
1626,174113.89384571006
1627,185092.57922991875
1628,280641.478344453
1629,170816.77075270764
1630,309578.40783663583
1631,216032.82041322807
1632,217652.45645361205
1633,178085.86863355568
1634,185098.22792387512
1635,185455.96885386985
1636,160315.49641162256
1637,195558.29333886367
1638,193710.73796587333
1639,179612.48914427028
1640,261070.63026926084
1641,176612.9163280318
1642,238011.88833945806
1643,224311.65347415904
1644,228698.26616702284
1645,243553.1671956811
1646,167529.45122189238
1647,164090.41324546747
1648,131091.62305375648
1649,149057.07218256485
1650,110258.21637272352
1651,120208.13356425054
1652,110840.56566504003
1653,111414.82680215516
1654,141990.27068890503
1655,147416.0530115511
1656,141122.52936277253
1657,145003.3182749751
1658,144310.76853895772
1659,123060.41004259515
1660,148738.83894188452
1661,445727.81956624833
1662,357459.59703773836
1663,354767.5271077641
1664,486356.2848178536
1665,293933.5419960148
1666,304859.056894687
1667,351930.92025091447
1668,336628.32496460795
1669,296160.6171734021
1670,332027.1076686905
1671,254249.13124818317
1672,411486.5256015601
1673,290044.57934168633
1674,242396.35201913427
1675,185146.03910619894
1676,189102.06843968373
1677,201673.65918534936
1678,420103.49527627917
1679,348917.9496585366
1680,294918.7546011524
1681,231153.81335866055
1682,289442.18082210235
1683,177836.69074675872
1684,189587.13518228792
1685,184665.35648424076
1686,174862.56322246607
1687,182013.32383286167
1688,197233.34139421768
1689,204078.8509660716
1690,214417.81113912436
1691,202726.49414597664
1692,275977.2902737711
1693,180291.16680694598
1694,185103.8216246747
1695,167756.53757723112
1696,277225.3210802458
1697,173976.31444558853
1698,328446.0294489558
1699,342318.54936429596
1700,239228.0447518256
1701,266210.25442544033
1702,246550.72104613256
1703,251614.97347182553
1704,276967.369699768
1705,249199.98521947392
1706,378080.09058644436
1707,205793.45280458865
1708,199932.6080414707
1709,274011.6235768042
1710,219971.4937557797
1711,274000.46875752386
1712,255036.13734116795
1713,263990.4415455438
1714,216869.57561288317
1715,207045.8847394204
1716,179579.41127398613
1717,182942.25819524378
1718,133641.79693383016
1719,203457.01016843598
1720,256926.31734258236
1721,172901.53555858467
1722,126758.05923850113
1723,161216.82112157164
1724,206043.6902520689
1725,234616.7239200142
1726,188114.0583764274
1727,146633.77873884368
1728,195039.61521325103
1729,161385.3414901454
1730,167998.49081730586
1731,129810.7813616413
1732,132699.21402354786
1733,111578.61871977654
1734,121443.70745044024
1735,147075.0830549219
1736,116810.35819026327
1737,310506.04853191663
1738,231653.6641367325
1739,258979.74915048626
1740,208130.78458358688
1741,185954.58077075507
1742,160862.06075789142
1743,177517.72776331566
1744,298651.7568013871
1745,199649.41129497788
1746,191646.45846249856
1747,214910.68888851092
1748,227393.55155097684
1749,152755.611915077
1750,126557.12337648423
1751,268145.40030748997
1752,116578.11151681992
1753,145216.47983074677
1754,196067.21317937368
1755,168364.18255215613
1756,134018.34877809536
1757,118205.42058854965
1758,147557.54346685682
1759,158039.22947742054
1760,163472.05784961762
1761,140263.09235194448
1762,171498.49824975603
1763,180066.45241764246
1764,109092.95232596959
1765,162670.7046681568
1766,190804.6043195333
1767,235159.7887112589
1768,138049.0958298464
1769,180942.46704938423
1770,165087.55149652925
1771,107592.88727160415
1772,130529.7187312108
1773,123941.7154517957
1774,137865.3129297577
1775,144856.445596946
1776,125796.1662793016
1777,109343.52110790586
1778,140761.3180882384
1779,121033.31120830758
1780,187263.967139104
1781,122234.82467704764
1782,88830.17914207012
1783,143966.04824295174
1784,104068.42775564792
1785,114367.54137276077
1786,133206.27282052342
1787,173939.74380755957
1788,70933.39552389062
1789,94729.84053967307
1790,74790.96167505589
1791,198667.2334546958
1792,156757.29859269637
1793,134935.01319992507
1794,158345.34364115258
1795,126308.8632537353
1796,139816.4321387271
1797,117951.41631462066
1798,116379.34112754112
1799,105156.52877496049
1800,125255.68328241125
1801,120811.94394829101
1802,137069.89698810392
1803,146568.17264453555
1804,138488.77286039473
1805,142957.61837400182
1806,130733.53317356404
1807,134624.48416132113
1808,122665.70817437547
1809,117005.1640847654
1810,135704.20819702584
1811,98195.97712064604
1812,91350.76603049431
1813,118699.5899260219
1814,97549.29956181673
1815,58981.73272088192
1816,111524.9142388036
1817,105343.30168328476
1818,146041.6548586868
1819,129358.13838538116
1820,76696.94839276664
1821,125044.3980945393
1822,153991.32477037824
1823,57386.74797655654
1824,125035.90908933805
1825,133654.2081196781
1826,104652.33735209334
1827,94514.84418634018
1828,129744.69770700601
1829,132881.2346465097
1830,139543.30997620043
1831,134052.87013052063
1832,75309.49846792393
1833,149811.88951721517
1834,134983.56030820444
1835,108989.76736514369
1836,119817.78060875228
1837,82642.89230254747
1838,118035.284971505
1839,119314.6462580775
1840,133009.16309834496
1841,123974.66096653252
1842,92254.85895790129
1843,119887.27575559249
1844,143124.20713446155
1845,133417.42356057386
1846,154580.09265444035
1847,157747.5188247644
1848,58448.991206972976
1849,116546.13123806957
1850,114222.59701237081
1851,146380.57799478597
1852,128455.15475565621
1853,123338.96458233232
1854,167925.43783096102
1855,143626.25197619587
1856,224617.56867503715
1857,132428.01997098437
1858,138501.92311620474
1859,122502.80642063693
1860,145569.37408883843
1861,122577.97955884408
1862,357699.4373908314
1863,355262.5582235609
1864,355262.5582235609
1865,324759.02177112986
1866,330663.32847575756
1867,235157.60212008166
1868,293939.7440932897
1869,211981.69742961618
1870,230379.82957367084
1871,251307.80275046534
1872,181573.45598687037
1873,227145.747530324
1874,148101.91984681287
1875,194861.3409770184
1876,190911.0957450953
1877,207089.98367091888
1878,204263.39087011933
1879,120606.88930474556
1880,132998.1832389789
1881,241847.14175059734
1882,251394.17251493907
1883,183589.01865097613
1884,198672.57406529473
1885,227885.5563575945
1886,277388.24577183963
1887,220416.9970419147
1888,280056.305613603
1889,169375.40835798034
1890,114850.47862936342
1891,143157.0805713501
1892,97417.36013039308
1893,120030.27893697872
1894,121138.04907379407
1895,123613.24983557311
1896,121135.86129720348
1897,111710.64593378088
1898,121143.21902630386
1899,152643.4703486379
1900,144806.8939003923
1901,147177.3262405586
1902,119023.50494897462
1903,207894.1083524853
1904,123056.4711936463
1905,189616.51832598555
1906,138552.60413936514
1907,191749.4194720909
1908,117724.61940670879
1909,144302.4251780024
1910,130154.86933668602
1911,188732.45699298146
1912,277342.18674293294
1913,146294.01648068
1914,75835.87920235946
1915,271877.91158924176
1916,31020.22220463547
1917,242994.48501292063
1918,144287.94156089987
1919,183236.10224746677
1920,149572.18928064674
1921,360041.40018032823
1922,300076.8480736039
1923,228718.11454836046
1924,222596.69846105803
1925,197612.43921925683
1926,353852.8602412881
1927,133986.9509380019
1928,161094.56954162367
1929,122424.54887395109
1930,127396.02280788631
1931,144273.11542080014
1932,139147.67661231582
1933,168025.83003299867
1934,174750.80527899024
1935,168563.6628332215
1936,180585.85464400836
1937,179601.1520617677
1938,175468.2607907934
1939,222278.57704183625
1940,182451.0273676293
1941,168703.5482391597
1942,188711.3093234297
1943,202577.26953152855
1944,324569.1637437747
1945,340040.2415458576
1946,82432.50679898463
1947,245878.78432815478
1948,168144.97276810827
1949,249925.5652712512
1950,197638.16552830447
1951,252667.8336458619
1952,212691.0947645762
1953,181090.02381395368
1954,182070.1700905234
1955,129113.48754736078
1956,368779.53280781576
1957,150708.77702827132
1958,314596.8216587905
1959,140585.4878523854
1960,109314.36596294744
1961,121473.75888148816
1962,106627.18949793837
1963,115126.2451664659
1964,108017.03671092671
1965,147114.49338164632
1966,145878.54803302838
1967,276429.7118314555
1968,390400.7335152095
1969,346789.61502498493
1970,358187.22272730636
1971,488514.16916289943
1972,356375.09235133056
1973,282929.7748286318
1974,319641.7491892758
1975,641110.9701894288
1976,265647.9363061531
1977,330315.6058745581
1978,322650.02142876596
1979,305290.98013256607
1980,183188.7624370486
1981,308729.54684332485
1982,210191.9951385858
1983,196173.75357055193
1984,170954.26656792196
1985,222941.75742412367
1986,216197.87155201554
1987,189753.99018451912
1988,182920.48366815184
1989,203466.73628892572
