Id,SalePrice
1461,126814.28957232137
1462,153118.98049868943
1463,183606.6211958434
1464,185784.3374846819
1465,195193.79791027482
1466,184825.55345942345
1467,171714.6530442245
1468,176023.43852447753
1469,185098.31835430398
1470,128088.47841356647
1471,202850.35979483352
1472,100471.35059999762
1473,105394.74084094212
1474,153154.75041417292
1475,125875.69370023758
1476,334425.4093837402
1477,248433.6934943884
1478,300841.2806218099
1479,300395.93858691264
1480,390979.153064025
1481,303371.5046983108
1482,208496.9686471294
1483,188053.53363679582
1484,176201.89283787567
1485,179103.6649442342
1486,198780.22771066628
1487,297229.13826238335
1488,240779.34981691273
1489,200322.83611578526
1490,215615.98530279417
1491,196941.09467555382
1492,105603.05496150801
1493,181170.8916663019
1494,286299.7160949456
1495,283685.57666209777
1496,226841.4336502087
1497,184991.45623780892
1498,161234.52971976093
1499,160402.54886816692
1500,161107.03533901143
1501,170589.6663334495
1502,164623.76370440173
1503,255584.1929789028
1504,221867.14014778548
1505,217362.48824764453
1506,181970.1032915966
1507,235696.97932990053
1508,187607.07927441254
1509,158876.63372552206
1510,149760.8004713355
1511,151896.58743991755
1512,172146.48819572368
1513,149275.81943787902
1514,154818.17564288896
1515,180688.33251473974
1516,152822.88776040947
1517,150819.63612290667
1518,141964.15796327704
1519,220796.57071645485
1520,137469.33697783962
1521,141372.00722039022
1522,161810.5555818467
1523,119226.00899776054
1524,121530.97586959448
1525,126776.41228306331
1526,126018.61861277059
1527,108577.00192254607
1528,127783.70733154005
1529,142458.74963436223
1530,164237.7833860928
1531,131496.55005766524
1532,104244.86306201473
1533,143018.15619808162
1534,119407.2512875844
1535,149738.5740414594
1536,120113.97444387335
1537,97267.46797173732
1538,143154.29146399655
1539,179610.9531233481
1540,124883.96353452184
1541,138576.38515953274
1542,135654.440946651
1543,176501.37062354386
1544,91956.66537202532
1545,107399.77020640083
1546,123843.49062527985
1547,133606.8484099692
1548,124803.82191166731
1549,112741.96380354541
1550,136394.7798605262
1551,121754.78426943006
1552,144097.26997856758
1553,132434.41357954635
1554,116416.29634361152
1555,165705.818163371
1556,102879.52568865183
1557,120270.87246584037
1558,104728.82468415337
1559,117067.71843103145
1560,141048.23315720505
1561,145324.44216381476
1562,127470.40173848148
1563,123653.8606491657
1564,160846.48260710755
1565,154662.206128971
1566,205867.64746234484
1567,93765.97271954839
1568,211557.1931624527
1569,152750.14607094578
1570,137620.2910945749
1571,128259.70320673542
1572,141539.7924907958
1573,227203.16349332398
1574,134884.6364881755
1575,206728.46002516506
1576,225179.92863169615
1577,194361.76156623045
1578,145369.95018175695
1579,142941.51297962715
1580,192636.90412594198
1581,137813.58738797653
1582,127078.16195259325
1583,310623.4309685031
1584,234755.76131491587
1585,145839.9470515026
1586,91035.602345802
1587,111434.28633695056
1588,140460.47115959346
1589,107692.1766311823
1590,134501.70686861267
1591,104125.44545336314
1592,131589.50595513577
1593,118537.55034789875
1594,124875.04586936333
1595,127681.93605436083
1596,200593.64847981313
1597,167939.49368258653
1598,178752.8720775053
1599,161779.87158015708
1600,179598.02477177136
1601,86819.72263689735
1602,114611.76820488277
1603,104958.04827412442
1604,266215.1218454549
1605,241065.02280764547
1606,163338.66025667914
1607,164969.90914253992
1608,214920.47126696006
1609,191429.31016590033
1610,164422.71983875384
1611,147806.0077560497
1612,193379.14125023593
1613,181655.2150200982
1614,123575.05741783748
1615,95544.17009622464
1616,91538.97464547346
1617,99587.80983675763
1618,124245.56054509597
1619,137815.10400667824
1620,183142.30709395616
1621,142734.32267193263
1622,141241.9258858414
1623,260012.2820273836
1624,217672.82738194292
1625,128726.82746697006
1626,168044.56988846787
1627,187052.25691664344
1628,265157.31500595744
1629,173169.61599532186
1630,295542.01203356695
1631,194633.56008189422
1632,226744.9910253703
1633,171857.2874678336
1634,186237.22316318305
1635,181790.6912757991
1636,171791.77053051442
1637,183532.44790837416
1638,198250.9451579487
1639,183238.67674986873
1640,229856.42464796445
1641,176868.48647896852
1642,215868.38991063423
1643,218593.7064479391
1644,217674.92673662855
1645,185338.28755201236
1646,156014.7833762197
1647,162386.39061285864
1648,142150.0775024892
1649,136883.9147519128
1650,123963.02829591956
1651,124052.93546815308
1652,100010.42384533552
1653,100654.61887432118
1654,155390.87791475994
1655,146188.70320289597
1656,149748.01400984856
1657,153811.05323375002
1658,155709.24691363252
1659,128985.71468912893
1660,153312.68102064598
1661,384835.58822728135
1662,322689.33037324797
1663,358774.5200503234
1664,387727.75413104956
1665,304145.0055509805
1666,324358.4895172491
