Id,SalePrice
1461,125166.96445263491
1462,157361.65127853255
1463,184340.33091018643
1464,190298.39854281032
1465,183924.93635154338
1466,179093.03522174005
1467,175559.9791882054
1468,171759.77669951058
1469,181040.24050091207
1470,124896.60431149503
1471,206511.6325258546
1472,94013.54738750686
1473,99743.6349687563
1474,150087.42904464147
1475,117916.45974455075
1476,368476.31629625935
1477,238606.7777138804
1478,301391.79974165675
1479,285739.5788875756
1480,499818.041167118
1481,309626.9325764168
1482,203000.1361324041
1483,177581.7737811068
1484,170030.0512973898
1485,183118.1927438167
1486,194972.919985401
1487,338392.28731143277
1488,229781.80951403905
1489,207879.7648886806
1490,223354.89630578135
1491,193401.78663932346
1492,93702.6227719918
1493,171115.17612206997
1494,277988.11993732926
1495,281553.5804138735
1496,237175.9498490389
1497,190591.49605485724
1498,157321.4200223353
1499,156032.6789276116
1500,162012.86317569515
1501,172487.1300345456
1502,160779.47300243637
1503,303672.4601623275
1504,227751.74108536393
1505,221797.7198202677
1506,181836.31973974052
1507,247373.06546799175
1508,197153.24243383348
1509,159557.98152584708
1510,145585.6019243488
1511,145881.12026712202
1512,170319.50570341133
1513,140087.9544621111
1514,161721.21243589727
1515,191229.53150277075
1516,149390.8482009624
1517,160026.03510897458
1518,130039.22932796841
1519,226583.40510398187
1520,137929.49793372783
1521,141255.9395764328
1522,167102.28690175025
1523,118189.30726350291
1524,120487.5520085071
1525,123179.1521041944
1526,122373.00744215686
1527,107274.4945011013
1528,129976.19771290744
1529,146880.58822669578
1530,168230.7964617809
1531,116048.10173375726
1532,101831.18165877872
1533,147338.64517821363
1534,125260.66812731705
1535,162290.1733240771
1536,114098.04001463321
1537,70582.73313837293
1538,138938.97708645227
1539,186378.3576755197
1540,102892.84428227755
1541,139415.71273093397
1542,139316.53427779212
1543,190426.7213577674
1544,77863.05425595705
1545,107105.37318870088
1546,127564.7166581477
1547,142170.81089395066
1548,130439.14409298541
1549,110237.12034479428
1550,136531.75174787303
1551,109878.77501827956
1552,140639.142862106
1553,151798.58963284432
1554,111793.84949422935
1555,169158.60779642
1556,88618.84480539325
1557,116592.90582997735
1558,99388.70437816114
1559,87810.78442805665
1560,133936.55679284816
1561,140843.78291748464
1562,129612.24167318545
1563,118304.49371925024
1564,164366.7052428199
1565,157225.88135396907
1566,260497.55010679126
1567,83627.43436097598
1568,230686.60021166786
1569,134705.7608499312
1570,133314.90554262773
1571,117064.8660322648
1572,151675.7140643465
1573,247751.17752401883
1574,115269.29973136714
1575,221014.83599686692
1576,246292.35522005323
1577,193499.166899048
1578,150521.99719560193
1579,147627.29670248946
1580,189545.08806982927
1581,148498.09307284653
1582,125729.5529388093
1583,329408.82845224696
1584,227958.13609671334
1585,144141.38601689675
1586,73484.25318474714
1587,102223.2932895818
1588,145628.48073270064
1589,98936.02662927574
1590,130623.09269042115
1591,98323.66504098571
1592,125121.10955730599
1593,121170.9135236783
1594,128793.57699564795
1595,117226.51403319734
1596,250561.910763457
1597,194083.18901576728
1598,184847.24062347264
1599,165771.153953428
1600,170212.9727976306
1601,68123.24503372365
1602,115760.50860538155
1603,80684.13286163459
1604,279753.5894908338
1605,244103.78627036492
1606,164826.58081495776
1607,168517.3083689647
1608,214493.85232608198
1609,191626.56572110386
1610,159379.19064262765
1611,138330.6319961476
1612,175334.98756370344
1613,173569.79855611225
1614,123031.40909948612
1615,86969.86075728986
1616,79205.50911086088
1617,90629.07861475297
1618,121818.1591362055
1619,140322.43199015644
1620,164495.0753207366
1621,137154.22460234998
1622,145817.06593689616
1623,263642.79918646096
1624,224860.04223749938
1625,123441.24951044677
1626,156012.54781821222
1627,189304.45733814166
1628,271818.7432491949
1629,170816.26346037607
1630,322616.14646708366
1631,207779.38923462827
1632,230759.65495079046
1633,173055.16798249006
1634,186964.12670547262
1635,179604.8745327093
1636,162965.55726807442
1637,189074.97104017838
1638,190045.52288128456
1639,178822.07484931225
1640,264822.83394212957
1641,180956.9785559289
1642,227885.49802318309
1643,223545.55224799053
1644,223843.57091985454
1645,181704.11208692865
1646,154446.73930496868
1647,160140.08849121543
1648,134868.12414564396
1649,138354.00370051715
1650,111462.48390249361
1651,123285.8995113326
1652,94130.7547438254
1653,94320.50100107209
1654,145328.7963390264
1655,146515.00814487948
1656,145533.16780321707
1657,146902.69680035612
1658,151779.94876196526
1659,120069.63850925419
1660,156518.14892376374
1661,446679.5169082036
1662,379056.98906862695
1663,385126.1150852705
1664,413348.4096658639
1665,327620.4331354868
1666,316551.0704871161
1667,367924.83033194765
1668,341187.8314038726
1669,286279.91964487446
1670,345114.47435143264
1671,257728.09167360343
1672,464129.3214772971
1673,293922.59285373037
1674,248911.25178331774
1675,192801.82416476257
1676,192752.83282934735
1677,212787.91220666913
1678,465626.8321117432
1679,415599.92699902697
1680,324774.1234244527
1681,247849.2517592657
1682,318504.2837616481
1683,186679.34881945563
1684,178018.35482681828
1685,176723.92288938726
1686,174610.43062254417
1687,171905.2107157294
1688,195328.7908022404
1689,194335.74579981208
1690,189892.57277052078
1691,179301.1676345279
1692,253421.4261831109
1693,169833.95852963146
1694,181370.95267583756
1695,163842.3700331885
1696,273240.43109145813
1697,166453.66641628457
1698,363261.7285512791
1699,324475.0810669869
1700,249785.71519551068
1701,258830.72463155957
1702,251763.33047440773
1703,247364.32720555484
1704,283166.47037460527
1705,223957.38447545134
1706,385110.14952260494
1707,217683.79175486582
1708,207588.4296907346
1709,270302.94609116414
1710,216819.79549747324
1711,260866.12604273556
1712,258296.55214583385
1713,283415.91362513806
1714,220161.2471264735
1715,201708.7585396299
1716,168853.8752381419
1717,164351.78696986823
1718,134390.87740297816
